id,text,author_title
1569,до свиданья друг мой до свиданья милый мой ты у меня в груди предназначенное расставанье обещает встречу впереди предназначенное расставанье обещает встречу впереди до свиданья друг мой без руки без слова не грусти и не печаль бровей в этой жизни умирать не ново но и жить конечно не новей в этой жизни умирать не ново но и жить конечно не новей в этой жизни умирать не ново но и жить конечно не новей в этой жизни умирать не ново но и жить конечно не новей,krzysztof_krawczyk-do_widzenia__przyjacielu
1570,cyganie pędzimy wiatrem cyganie znamy świat cyganie gramy śpiewamy ore ore sza ba da ba da amore hej amore sza ba da ba da muriaty szagriaty hajda trojka mienia bis tańczę niebo tańczy gwiżdżę gwiżdże polu wiatr zamknę oczy liście więdną milknę milczy świat śpiewamy słucha ziemia śpiewamy śpiewa ptak niechaj śpiewa rozbrzmiewa piosnka słucham słucha ziemia śpiewam śpiewa ucichnę wiatru zamknę oczy gwiazd prościej jaśniej całą radość damy prościej jaśniej zaśpiewa,krzysztof_krawczyk-my_cyganie
1571,stąd blisko kosmodrom póki mamy czas pomyśl niki raz chcesz ruszyć kosmos wzlecieć gwiazd kiwasz głową namysłu proszę jedźmy perswazje szkoda słów zechcesz chcieć móc kosmos woła kosmos wzywa dwudziesty pierwszy wiek bezkresną przestrzeń ludziom otwiera nieuchronny bieg kosmos woła kosmos wzywa dwudziesty pierwszy wiek stawimy czoła każdej przygodzie galaktycznej mgle odkąd człowiek księżycu zrobił pierwszy dziejach krok historii dalszy ciąg dopisuje dalej nowy rok niewiele drogi dzieli ziemski wspólny dom najdalszych nieba stron kosmos zasięgu rąk kosmos woła kosmos wzywa dwudziesty pierwszy wiek bezkresną przestrzeń ludziom otwiera nieuchronny bieg kosmos woła kosmos wzywa dwudziesty pierwszy wiek stawimy czoła każdej przygodzie galaktycznej mgle kosmos woła kosmos wzywa dwudziesty pierwszy wiek bezkresną przestrzeń ludziom otwiera nieuchronny bieg,krzysztof_krawczyk-kosmos_nas_wola
1572,tamtej strony wisły cyganeczka tonie gdybym miał łódeczkę popłynąłbym łódeczki wiosełeczka utonie utonie cyganeczka tamtej strony wisły kukułeczka kuka chodzi stary cygan cyganeczki szuka popłynąłbym modre fale nurt wody zabrał ujrzę wcale wisła głęboka fale porwały cyganeczki oddały,krzysztof_krawczyk-cyganeczka
1573,powiedz proszę miejsce lepszy świat niebo dziecięcych odpowiedź zna ciągle szukamy ciągle błądzimy ranimy siebie ranimy powiedz życie rozpieszcza dzień zmienia dzień miesza wiem nadejdzie lepszy czas wspólnej znajdziemy miejsce miłość wiara nadzieja przyszłość wspólnej znajdziemy miejsce porządek swój powiedz proszę stało sens zamiast razem wciąż oddalamy zgubiły dawne marzenia ważne słowa tracą znaczenie powiedz stało życie rozpieszcza dzień zmienia dzień miesza wiem nadejdzie lepszy czas wspólnej znajdziemy miejsce miłość wiara nadzieja przyszłość wspólnej znajdziemy miejsce porządek swój wspólnej znajdziemy miejsce miłość wiara nadzieja przyszłość wspólnej znajdziemy miejsce porządek swój,krzysztof_krawczyk-na_wspolnej
1574,twarzy smutek tęsknota kolejny raz zabrakło nadziei wiem zagubiłem radosny śmiech powiedz żyć przeżyć własny strach dogonić cień oknem drzewa mokre deszczu chcę uciec wiem myśli dogonią dałaś szans zabrałaś choć wiem będziesz dogonię byś kochała pozwól bym żył nikt lustrze widzę złem wykrzywioną twarz zmienisz łez łatwo przyszło dzieli zapłacę kim naprawdę jesteś dogonię byś kochała pozwól bym żył wiem dogonię byś kochała pozwól bym żył wciąż nikt nikt,krzysztof_krawczyk-dogonie_cie
1575,przysłał dziewczyno rozbudził nocy mrok sen moich ramionach byłaś zgubiona dziewczyno odchodzisz arrivederci dziewczyno żegnam choć wiem wrócisz dzień arrivederci dziewczyno razem nocą odeszłaś wiem powrócisz dzień wołam twe imię dziewczyno mine rok wrócisz dom będziemy razem razem powiem arrivederci dziewczyno żegnam choć wiem wrócisz dzień arrivederci dziewczyno razem nocą odeszłaś wiem kiedyś powrócisz dzień arrivederci wróć wiem powrócisz arrivederci arrivederci dziewczyno razem nocą odeszłaś wiem powrócisz dzień arrivederci,krzysztof_krawczyk-arrivederci_moja_dziewczyno
1576,lubię budzić trochę wcześniej wędrujesz pogrążona śnie morzach przestworzach bezdrożach snu jesteś wszędzie jesteś wszędzie cicho powtarzam twe imię natalia progu dnia śnisz patrzę śpisz śnisz opowiesz jesteś kim chociaż jesteś patrzę sen oddala de wcale źle wielka radość śnisz opowiesz jesteś kim chociaż jesteś natalio natalio śpij natalio progu dnia śnisz patrzę śpisz śnisz opowiesz jesteś kim kim wiem mieć wszystkiego choćby najbardziej chciało kocham natalio ciągle słowach płoną ciszy uśmiechu patrzę daleką uśpioną słucham twojego oddechu,krzysztof_krawczyk-pograzona_we_snie_natalia_
1577,there comes time when everything goes wrong and nothing helps you neither drink nor song before you start complaining of your bad luck see if you are sure there is nothing that can be done never call it day before sundown don t throw tickets away before ride don t cry over spilt milk getting your pint let the hands of the clock make more round don t change partners until the music starts till you re sure you re dead don t call the cops never find new man while am around if you feel you are wrong don t say all right there is much more life than silly games you better cool it down and try smile before you learn keep your sorrows at bay let me tell you girl you should try and it way never call it day before sundown don t throw tickets away before ride don t cry over spilt milk getting your pint let the hands of the clock make more round don t change partners until the music starts till you re sure you re dead don t call the cops never find new man while am around if you feel you are wrong don t say all right never call it day before sundown don t throw tickets away before ride don t cry over spilt milk getting your pint let the hands of the clock make more round never call it day,krzysztof_krawczyk-never_call_it_a_day
1578,przyjdź pomilczeć bliźniaczo jesteś bezsenna przyjdź przetrwajmy razem noc świt blady poranek bądź obejmij słowa obejmij ludzku kołysz pośpiechu zniknie ciele opór wytłumacz świat ludzi uspokój serca łomot powiedz puść wolno bądź czas ciemku stał powiedz wschód słońca pewny noc zliczyć gwiazd blask obejmij słowa obejmij ludzku kołysz pośpiechu zniknie ciele opór wytłumacz świat ludzi uspokój serca łomot powiedz puść wolno bądź,krzysztof_krawczyk-bezsenni__feat__katarzyna_nosowska_
1579,zasnąłeś synku razem drogę idźmy nieznanej krainy zwie wielkim krajem komputera dziwny panuje władca zwie monitorem pospołu rządzą krajem automaty zabawy skore skore choć bajka bajka przyśni zdarzy wystarczy zamknąć oczy widzieć słyszeć marzyć marzyć bądź czujny bądź uważny próżno mów niki słowa pełne dziwów królestwo pałac maszyna cyfrowa zobacz różności mruga świateł zabawimy synku nauczymy kierować tamtym światem tamtym światem choć bajka bajka przyśni zdarzy wystarczy zamknąć oczy widzieć słyszeć marzyć marzyć,krzysztof_krawczyk-choc_to_bajka
1580,domu kompakt satelita wideo magnet kaset sto wizję fonią pytaj disco disco przebój hit starych bój disco wyskocz disc jockey czeka tysiąc płyt disco disco taniec ruch taniec granic baw baw dwóch budzie wzory sypią łopatą chcą zrobić wzór wszelkich cnót łeb puchnie egzamin zdajesz nut disco disco przebój hit starych bój disco wyskocz disc jockey czeka tysiąc płyt disco disco taniec ruch taniec granic baw baw dwóch mieście lody rurki kremem hot dogi frytki hortexu sok każdą cenę taneczny krąg x disco disco przebój hit starych bój disco wyskocz disc jockey czeka tysiąc płyt disco disco taniec ruch taniec granic baw baw dwóch disco disco przebój hit starych bój disco wyskocz disc jockey czeka tysiąc płyt,krzysztof_krawczyk-wszystko_za_disco
1581,zjechał cyrk prosi bęben uderza klaun czeka grosik przybył cyrk przyjechał zwierzyniec śmiał cyrk słynie cieszą dorośli dzieci świetna zabawa trwa śmiejecie konie cwał migają kopyta ludzie skąpią braw cyrk widzów wita cyrk widownia szaleje działo szał krzyk cyrk połykacz ogień łyka cieszy publika szał krzyk bawmy cyrkowym namiocie mamy trosk mamy sto pociech uśmiech dziel wesołą gromadą wołaj głos żyje radość cyrk widownia szaleje działo szał krzyk cyrk połykacz ogień łyka cieszy publika szał krzyk cyrk widownia zasłania oczy zaraz pantera skoczy szał krzyk cyrk linach wspina goryl klaun żartów skory szał krzyk cyrk widownia szaleje działo szał krzyk cyrk połykacz ogień łyka cieszy publika szał krzyk cyrk widownia szaleje działo szał krzyk cyrk linach wspina goryl klaun żartów skory szał krzyk cyrk widownia zasłania oczy zaraz pantera skoczy szał krzyk cyrk,krzysztof_krawczyk-co_za_cyrk
1582,nagle słońcu błękitny wiatr ulica tylu zwyczajnych spraw biegniesz wśród ludzi aut pejzaż lata zamieć barw rok gubi dni klucz myli drzwi miód traci smak świat pusty kąt idzie wiersz maj grudniem wiesz wiesz wiesz biegniesz mijasz długa podróż kresu dnia hej byłaś jesteś chwilą chwilę trwa rok gubi dni klucz myli drzwi wiatr oczy tnie czas stanąć chce kąt idzie wiersz maj grudniem wiesz wiesz wiesz,krzysztof_krawczyk-bez_ciebie_rok
1583,starym trubadurem wiecznie wspina górę skutecznie nosi głowę chmurach śpiewam czuję uu hu huj dawnym rebeliantem sami wiecie warte ostatecznie żartem żyję uu hu huj wbrew bycie wchodzi krew przeciw zaklinaczem koni nikt świecie nikt dogoni jednym gestem jednym ruchem dłoni wpędzam stado tumult połykaczem ognia jasno świecę płonę pochodnia gestem iskrą moich dłoniach wpędzam zachwyt tłumy uu hu huj wbrew itd s t k starym trubadurem itd dawnym rebeliantem itd wbrew itd x,krzysztof_krawczyk-jestem_soba
1584,zwrotka wydaje cosik zagra turbogrosik piłkę szalony bramkę gna refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi piłkę nodze turbo napędem bramkę gna pełno tyłu przodu turbogrosik sprawi zawodu refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi zwrotka wydaje cosik szalony turbogrosik wspaniały zagra mecz wrzuci swój turbo bieg refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi piłkę nodze turbo napędem bramkę gna pełno tyłu przodu turbogrosik sprawi zawodu refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi piłkę nodze turbo napędem bramkę gna pełno tyłu przodu turbogrosik sprawi zawodu refren turbogrosik turbogrosik energia roznosi turbogrosik turbogrosik wygraną zanosi,krzysztof_krawczyk-turbogrosik__ft__grzegorz_kupczyk_
1585,wypłukały deszcze drogi szron posrebrzył nagie drzewa czarne chmury głowami wojsko idzie wojsko śpiewa czym wojska piosenka słońcem deszczem łykiem wody dzień upalny błękitem nieba czym wojska piosenka burzą gromem cieniem drzewa ciepłym piecem zapachem domu czym wojska piosenka świętem największym druhem wiernym przyjacielem chlebem powszednim druhem wiernym przyjacielem chlebem powszednim dom rodzinny wyruszyliśmy twarda ziemia nogami wojsko idzie wojsko śpiewa czym wojska piosenka słońcem deszczem łykiem wody dzień upalny błękitem nieba czym wojska piosenka burzą gromem cieniem drzewa ciepłym piecem zapachem domu czym wojska piosenka świętem największym druhem wiernym przyjacielem chlebem powszednim druhem wiernym przyjacielem chlebem powszednim,krzysztof_krawczyk-czym_dla_wojska_jest_piosenka
1586,zapadam sen budźcie przycichł wiatr zwolnił bieg czas oddalam zasypiam marzę śnię spraw kończy bieg lekko dotknie czasu pęd znaczy życia zgiełk spotka złe marzę śnię dotknie czasu pęd znaczy życia zgiełk spotka złe marzę śnię zapadam sen rzeczy sens widzę mgłę słyszę próbuj zbudzić zatapiam spokojnie rytm zamykam drzwi szukaj dotknie czasu pęd znaczy życia zgiełk spotka złe marzę śnię dotknie czasu pęd znaczy życia zgiełk spotka złe marzę śnię,krzysztof_krawczyk-snie
1587,matce pieśń pieśń łzy pieśń słów świat dziecinnych wskrzeszonych matko sny jesteś blisko wówczas klęczałaś kołyską serce twe świętość warg dobroć rąk śpiewać pieśń twoich nóg bym cicho kląkł wybrałbym najświętsze słów rzekłbym „matko” znikłbym pieśń pieśń słów przychodzą życiu dni powodzi zdradza zawodzi pociąg szczęścia dal odchodzi wraca zło wiary twierdz grunt usuwa kładka trwa ostatka umie zdradzić matka serce najczystsze serc matce pieśń pieśń łzy pieśń słów świat dziecinnych wskrzeszonych matko sny jesteś blisko wówczas klęczałaś kołyską serce twe świętość warg dobroć rąk śpiewać pieśń twoich nóg bym cicho kląkł wybrałbym najświętsze słów rzekłbym „matko” znikłbym pieśń pieśń słów,krzysztof_krawczyk-piesn_o_matce
1588,widzi uśmiech zna myśli przerywa pół zdania choć wie chcesz powiedzieć przeżył czym marzysz każdą chwil oddałby wspomnienia byś zrozumiał końcu życiu ważne czuje życiu ważne masz oczach tyle radości twych niepokoju wciąż peszy szczerość wie kim naprawdę jesteś gdybyś przeżył trwonił byś słów miałbyś czasu naprawdę żyć życiu ważne czuje życiu ważne masz świat ciągle zmienia dogonisz wiem możesz szczęśliwy powietrze ciepłe tuli snu zobacz przyszła wiosna lepiej chodźmy wysłuchaj życiu ważne czuje życiu ważne masz świat ciągle zmienia dogonisz wiem możesz szczęśliwy bądź szczęśliwy,krzysztof_krawczyk-to_co_w_zyciu_wazne
1589,krótki dzień słów litości czas oszczędza każdym krokiem większy smak życie umiem załamywać rąk żałować przeszło tyle czeka odkrycie przytul życie szczęście wielkie przytul ukryciu widzę odbicie oczach twych nikt powie lepiej mogło krótki dzień słów pewnie zostanie mówię godzin liczę x przytul życie szczęście wielkie przytul ukryciu widzę odbicie oczach twych nikt powie lepiej mogło x nikt powie lepiej mogło,krzysztof_krawczyk-przytul_mnie_zycie
1590,kiedyś stanął brzegiem szukał ludzi gotowych pójść łowić serca słów bożych prawdą panie spojrzałeś usta wyrzekły me imię swoją barkę pozostawiam brzegu razem nowy zacznę łów ubogim człowiekiem skarbem ręce gotowe pracy pójść czyste serce potrzebujesz mych dłoni mego serca młodego zapałem mych kropli potu samotności wypłyniemy razem łowić serca morzach dusz ludzkich twej prawdy siecią słowem życia,krzysztof_krawczyk-barka
1591,gdybym miał gitarę bym grał opowiedziałbym swej miłości którą przeżyłem opowiedziałbym swej miłości którą przeżyłem czarne oczy gdybym miał czarne cudne oczęta serce dusze bym dał czarne cudne oczęta serce dusze bym dał fajki palę wódki piję żalu żalu wielkiego ledwie żyję żalu żalu wielkiego ledwo żyję czarne oczy ludzie mówią głupi brał dziewczę czarne figlarne mocno pokochał dziewczę czarne figlarne mocno pokochał czarne oczy,krzysztof_krawczyk-a_wszystko_te_czarne_oczy
1592,sięgasz kieliszek wina uciec codziennych trosk radością wspiera dziewczyna uśmiecha los miałeś życiu szczęścia spadł cios powroty odejścia życie krótkie pić marne wino życie krótkie miłości dać zginąć życie krótkie spieszyć życie krótkie cieszyć taniec życia porywa idziesz wcale zwykły tan wypijasz kieliszek wina duszy gra życie krótkie pić marne wino życie krótkie miłości dać zginąć życie krótkie spieszyć życie krótkie cieszyć życie krótkie pić marne wino życie krótkie miłości dać zginąć życie krótkie spieszyć życie krótkie cieszyć życie krótkie pić marne wino,krzysztof_krawczyk-zycie_jak_wino
1593,mówisz uparcie milczysz – długo chcesz deszczu moknąć zmarzłem kość chodź czeka domu rumu łyk chodź czeka kąt chodź czeka tyle wspomnień – chodźmy stąd chodźmy stąd przemokły drzewa ptaki latarniach światło ledwie tli – pada ciągle pada tkwisz okna puka świt bramie zazgrzytał klucz – chodźmy chodźmy deszcz pada zmarzłem kość chodź czeka domu rumu łyk chodź czeka kąt chodź czeka tyle wspomnień – chodźmy stąd chodźmy stąd przemokły drzewa ptaki latarniach światło ledwie tli – pada ciągle pada tkwisz okna puka świt bramie zazgrzytał klucz – chodźmy chodźmy deszcz pada deszcz pada,krzysztof_krawczyk-deszczowe_spotkanie
1594,cisza wokół wciąż próżno chcę swój los okłamać raz przymykam oczy ukryć twarz ramionach nocy próżno czekam świt rękę poda obetrze oczu łzy bliski midnight lady mego snu czekam dzień dniu wiem kiedyś wróci choć daleka bliska midnight lady mego snu czekam dzień dniu wiem kiedyś wróci wiem wróci choć zapomnieć chcę pamięci chowam pogubione najprostsze słowa czas uniósł dal cienie zostawił żal wspomnienie choć przyjdą nowe dni choć przyśnią sny zastąpi nikt będziesz midnight lady mego snu czekam dzień dniu wiem kiedyś wróci choć daleka bliska midnight lady mego snu czekam dzień dniu wiem kiedyś wróci wiem wróci,krzysztof_krawczyk-midnight_lady
1595,marsz weselny mendelsona powróci echem podążymy szlakiem wspólnych spraw drogi spotkały stworzyć trakt wiedzie nieznany dotąd świat dzień zbudzi noc codzienność zajrzy próg chwil nieraz powrócimy pięknych snów szczęśliwym finałem razem zaledwie preludium długiego dnia blask obrączek twe oczy słońce skoro świt pochodnia pośród nocy okruch szczęścia pył dzień zbudzi noc codzienność zajrzy próg chwil nieraz powrócimy pięknych snów marsz weselny mendelsona przypomni kawał drogi,krzysztof_krawczyk-weselne_preludium
1596,świat pół czas światło podzielimy ślepy los błąd opłaty prąd całe niebo ląd rzeczy świat pół nagły blask podzielimy pożar krwi mokre łzy stukanie deszczu drzwi nutkę fa nutkę czarną kropkę dat łat leśny skrót lewy but słodki krem gorzki żal chmury drapacze chmur mały kąt metraż serca świat pół,krzysztof_krawczyk-swiat_na_pol
1597,superman super super super super staje słabszego stronie mig zjawia brak szansy tacy chcą zmierzyć superman superman superman superman nudzi światu wciąż potrzebna kryształowa postać superman życiu jasny cel spróbuj potrafisz takim supermanem zostać super super super super urodził zwalczać zło słusznej sprawie wiernie służy żyje niebezpieczną grą dziewczyny czekają brał ramiona superman superman superman superman nudzi światu wciąż potrzebna kryształowa postać superman życiu jasny cel spróbuj potrafisz takim supermanem zostać superman superman superman superman proszę czekać przyjęcie zamówienia x superman nudzi superman życiu jasny cel spróbuj potrafisz takim supermanem zostać x superman nudzi światu wciąż potrzebna kryształowa postać superman życiu jasny cel spróbuj potrafisz takim supermanem zostać,krzysztof_krawczyk-on_jest_super_superman
1598,вечером синим вечером лунным был я когда то красивым и юным неудержимо неповторимо все пролетело далече мимо сердце остыло и выцвели очи синее счастье лунные ночи неудержимо неповторимо все пролетело далече мимо ммммм ммммм ммм ммммм неудержимо неповторимо все пролетело далече мимо,krzysztof_krawczyk-w_nocy_blekitnej
1599,zakochani tacy sami spojrzeć tłumie chodnikach żółtych słonecznikach spojrzeć wśród tylu zdarzeń tylu spraw miejscom znamy nowych przydamy barw nowych przydamy barw zakochani tacy sami spojrzeć jasnych oknach lata piątych stronach świata spojrzeć wśród tylu zdarzeń tylu spraw miejscom znamy nowych przydamy barw nowych przydamy barw otwartym niebem siebie spojrzeć zakochani tacy sami zakochani tacy sami zakochani x,krzysztof_krawczyk-jeszcze_zakochani
1600,budzi życie snu wtapiam opary bzdur wciąż złe uśmiecham siebie dosyć deszczu górę wiatr swe życie pcham przekór złym myślom snom obaw każdym pewno wiem lubisz choć trochę pokochaj marzenia zielone trawy moich rodzinnych stron pokochaj marzenia pachnące zbożem kiedyś chleb miasto ciągle gna hałas ogarnia mgła trudno odnaleźć rade dam pokochaj marzenia,krzysztof_krawczyk-pokochaj_moje_marzenia
1601,popatrz aniu dzieje stał lekki puch powietrzu troje pływamy zachwytu prostu brak słów nazywa nieważkość przyciągania ziemskiego brak przedmiot lekki piórko żegluje swobodnie ptak kosmiczna zabawa kosmiczna zabawa dole kosmiczna zabawa kosmiczna zabawa nikt dowie stoi głowie dole podaj niki półeczki trzy tuby brzuszku burczy pora zjeść pewnie obiad zupy pośpiechu zgubiła zresztą smakuje wyciśnijmy tubki dna odrobina fantazji czujesz pasta wspaniały smak x kosmiczna zabawa kosmiczna zabawa dole kosmiczna zabawa kosmiczna zabawa nikt dowie stoi głowie dole x la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la,krzysztof_krawczyk-kosmiczna_zabawa
1602,oknem noc szybach deszcz zmęczone miasto dawno śpi spokojnym snem czekać miał kogo brak wykręcam kolejny raz numer milczy tylu dni cisza słuchawce trwa cisza potrafi przerwać chcę raz choć raz powiedzieć słuchawki słowa kocham obcy dom cisza los zamian dał wróci straconych chwil żal wciąż próbuję odnaleźć zanim świt obudzi składam świat kilku słów czekam słuchawce usłyszę chcę raz choć raz powiedzieć słuchawki słowa kocham,krzysztof_krawczyk-dzwonie__aby_ci_powiedziec__ze_cie_kocham
1603,naprawdę dziwi żal żal ból ból wieków same winy lud kraj tacy zmierzchu tacy sami zakręty łączy pół pół cud przypomnij kiedyś świat chcemy szarym końcu bramą raju masz naj wydaje grą trwa masz zdaje grą masz trwa trwa pewne mylę świat choć swój chcę szarym końcu bramą raju masz naj zdaje grą trwa masz zdaje grą masz masz blisko wielkich słów znaleźć połączy masz naj zdaje grą trwa masz zdaje grą masz trwa masz naj zdaje grą trwa masz zdaje grą masz trwa trwa trwa chcesz zdążysz zabierz możesz dopłynąć znajomy ląd zostać dni,krzysztof_krawczyk-ty_masz_to_w_sobie
1604,you ain t nothin but hound dog cryin all the time you ain t nothin but hound dog cryin all the time well you ain t never caught rabbit and you ain t friend of mine when they said you high classed well that just lie when they said you high classed well that just lie you ain t never caught rabbit and you ain t friend of mine,krzysztof_krawczyk-hound_dog
1605,cyganie pędzimy wiatrem cyganie znamy świat cyganie gramy śpiewamy ore ore sia ba da ba da more ore ore sia ba da ba da muriaty szarbiaty hajda trojka mienia tańczę niebo tańczy razem gwiżdżę gwiżdże wiatr zamknę oczy liście więdną milknę milczy świat prościej prościej jaśniej całą radość damy prościej jaśniej zaśpiewa x,krzysztof_krawczyk-my_cyganki
1606,tyle rozstań powrotów wylanych łez tyle trosk mogły zniszczyć najpięknieszy sen przeze oczy utraciły blask przeze usta rzadziej śmieją chcę zmienić byś mogła kochać siłę pokonać czas rozdzieli siebie obiecuję kochanie łez obiecuję zniszczę głupi gniew życie straci sen serce zmieni rytm,krzysztof_krawczyk-dzis_dla_ciebie_chce
1607,polskiej równinie głos niesie odbić echem tatr powtarza ludzkie pragnienie byś często przebywał wśród ojcu świętemu śpiewajmy podzięce zanieśmy pieśń ojcu świętemu oddajmy serdeczność płynącą serc polska wita radością niesie chleb ziarna zwanego miłością zrodziła witać ojcu świętemu śpiewajmy podzięce zanieśmy pieśń ojcu świętemu oddajmy serdeczność płynącą serc pielgrzymie strudzony podróżą niesiesz nadzieję świat ojczyźnie znajdziesz wytchnienie chcemy słuchać twych rad bogu układać swe życie wolnością nauczyć żyć wśród ludzi spełniać pragnienie dobro znalazło swój byt ojcu świętemu śpiewajmy podzięce zanieśmy pieśń ojcu świętemu oddajmy serdeczność płynącą serc ojcu świętemu śpiewajmy podzięce zanieśmy pieśń ojcu świętemu oddajmy serdeczność płynącą serc ojcu świętemu śpiewajmy podzięce zanieśmy pieśń ojcu świętemu oddajmy serdeczność płynącą serc,krzysztof_krawczyk-ojcu_swietemu_spiewajmy
1608,tropikalne kwiaty egzotyczne rytmy salsy ciepła noc pragną przetańczyć wśród palmowych liści diamentowych konstelacji przyśnić czas miłości czas wakacji wiruje wokół tłum czuję żyję wiruje wokół zgubiłem kropla zimnej coli ugasi żaru pragnień samotny stolik przystań oceanu szumie odnajdziemy czułe słowa rozumie noc wirować wiruje wokół tłum czuję żyję wiruje wokół zgubiłem zgubiłem x x tropikalne kwiaty rytmy salsy wirują wokół x wirują wokół wiruje wokół tłum czuję żyję czuję żyję wiruje wokół wiruje zgubiłem zgubiłem x wiruje wokół,krzysztof_krawczyk-tropikalne_kwiaty
1609,byłaś deszczu kropla odeszłaś nocą pozostał cień płacze samotność odeszłaś nocą powrócisz dzień zabrałaś marzenia zabrałaś deszcz odeszłaś przepadły złudzenia byłaś wiosny mgnienie zakwitłaś latem pozostał kwiat jesień wspomnienie opadły liście owiane mgłą razy,krzysztof_krawczyk-bylas
1610,stracenia kieszeniach własną twarz mokry asfalt opadnie pośpiech miasta marzeniem biegnę niebo niedziela mieście spełniony koncert życzeń uparłem chyba kochać życie gołębie odetchnąć mogę głębiej choć chłód wiatrem podszył płaszcz niedziela mieście spełniony koncert życzeń uparłem chyba kochać życie zmienię zdanie zostanie nadziejo szerzej otwórz drzwi dziewczynie najnowszym filmie myślałem parę dni serce chce niepokój tli niedziela mieście spełniony koncert życzeń uparłem chyba kochać życie zmienię zdanie zostanie nadziejo szerzej otwórz drzwi,krzysztof_krawczyk-niedziela_w_miescie
1611,слышишь мчатся сани слышишь сани мчатся хорошо с любимой в поле затеряться слышишь мчатся сани слышишь сани мчатся хорошо с любимой в поле затеряться ветерок весёлый робок и застенчив по равнине голой катится бубенчик ветерок веселый робок и застенчив по равнине голой катится бубенчик эх вы сани сани конь ты мой буланый где то на поляне клён танцует пьяный эх вы сани сани конь ты мой буланый где то на поляне клён танцует пьяный мы к нему подъедем спросим что такое и станцуем вместе под тальянку трое мы к нему подъедем спросим что такое и станцуем вместе под тальянку трое transkrypcja polska słyszysz mczatsia sani słyszysz sani mczatsia choroszo s lubimoj pole zatieriat sia słyszysz mczatsia sani słyszysz sani mczatsia choroszo s lubimoj pole zatieriat sia wietierok wiesiołyj robok zastiencziw rawninie gołoj katitsia bubienczik wietierok wiesiołyj robok zastiencziw rawninie gołoj katitsia bubienczik ech sani sani koń bułanyj gdie polanie klon tancujet pjanyj ech sani sani koń bułanyj gdie polanie klon tancujet pjanyj k podjediem sprosim czto takoje stancujem wmiestie talanku troje k podjediem sprosim czto takoje stancujem wmiestie talanku troje,krzysztof_krawczyk-slyszysz_pedza_sanie
1612,człowiek miał niepewny wzrok prosił żar wpatrzony mrok wciągnął dym skryła noc powiedział wierz kobiecie dobrą radę dam gorszego świecie przytrafia wierz kobiecie ustępuj krok przepadłeś kretesem zrozumiesz swój błąd ledwo pojmiesz swój błąd dookoła miasto całe kładło spać tyle zrozumiałem ulice dalej blok chciałem spać opornie szło sprawiało głos wciąż słyszałem wierz kobiecie dobrą radę dam gorszego świecie przytrafia wierz kobiecie ustępuj krok przepadłeś kretesem zrozumiesz swój błąd ledwo pojmiesz swój błąd,krzysztof_krawczyk-nie_wierz_nigdy_kobiecie
1613,zmienił świat święta śniegu brak zapomniał wielkich zabaw piękny czas dziecięcych marzeń ślad przywróci gwiazdce blask przypomni tamten sen radości dzień raz budził święty wysokich sfer choć rózgę spora miał uwielbiały dzieci choć zmienił świat dziadek mróz odpadł gry służbie dalej trwa spełnia sny mikołaju czas mikołaju święty mikołaju bądź wśród radość przynieś mikołaju czas mikołaju święty mikołaju bądź wśród radość trwa zmienił świat święta śniegu brak historii przykrył kurz tyle zapomnianych burz całym świecie wciąż narodzenia boży dzień świąteczny słychać chór pracy mknie mikołaju czas mikołaju święty mikołaju bądź wśród radość przynieś mikołaju czas mikołaju święty mikołaju bądź wśród radość trwa,krzysztof_krawczyk-mikolaju_to_juz_czas
1614,ogrodach wiatr nocą gra ogarnie smutek mgła oczy śmiać przestają sercu źle patrz ponuro zaraz świat gwiżdże wiatr zbraknie kiedyś tchu sprzykrzy gwizdać zapamiętaj kalendarzu wciąż dzień przeznaczony wyłącznie pośród ukrytych dat niby książce ukryty kwiat znikną chmury troski cień słońce wyjdzie spacer niebie kalendarzu wciąż dzień dzień przeznaczony wyłącznie rzecz dziwna dzień musisz spotkać zagląda oczy pytał choć obojga tyczy milczysz niby głaz odgadnie domyśli wpadnie kalendarzu wciąż dzień przeznaczony wyłącznie pośród ukrytych dat niby książce ukryty kwiat znikną chmury troski cień słońce wyjdzie spacer niebie kalendarzu wciąż dzień dzień przeznaczony wyłącznie znikną chmury troski cień słońce wyjdzie spacer niebie kalendarzu wciąż dzień dzień przeznaczony wyłącznie,krzysztof_krawczyk-w_kalendarzu_jest_taki_dzien
1615,над окошком месяц под окошком ветер облетевший тополь серебрист и светел дальний плач тальянки голос одинокий и такой родимый и такой далёкий плачет и смеётся песня лиховая где ты моя липа липа вековая я и сам когда то в праздник спозаранку выходил к любимой развернув тальянку а теперь я милой ничего не значу под чужую песню и смеюсь и плачу,krzysztof_krawczyk-nad_okienkiem_ksiezyc
